ClaimAmount,Area_A,Area_B,Area_C,Area_D,Area_E,Area_F,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,VehGas_Diesel,VehGas_Regular,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
1204.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.8431150526651776,-0.8248906596991151,-0.16040198961549054,-0.41951821381502385
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10149861089931396,0.7612229172133294,-0.4559290003115671,-0.3485276975957218,-0.5575528253536088,-0.19586202699118627
1204.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18584609139600936,-0.725942755413751,-0.8431150526651776,-1.0290462148862838,1.2792697899351884,-0.41951821381502385
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.8431150526651776,-1.0290462148862838,-0.16040198961549054,-0.29651932267237635
1729.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8996783394974347,-0.725942755413751,-0.4559290003115671,0.8083537817982335,0.5842558273934814,0.25937800956216744
3204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5062949332320064,-0.23022086453805757,0.5120361305724593,-0.4846314010538342,-0.6568405342881385,-0.13196025932723265
2467.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4424405549441568,0.2655010263376359,1.092815209102875,-1.0290462148862838,1.7260644801405716,-0.1470948885108006
1000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8677511503535099,0.2655010263376359,-0.8431150526651776,-0.2124239941376094,-0.756128243222668,0.25937800956216744
76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058137334820309944,0.7612229172133294,-0.4559290003115671,-1.6415128804477894,1.2296259354679238,-0.15117883606827132
152.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6966811176988067,-0.725942755413751,-1.2303011050187882,1.284716743901627,1.2296259354679238,-0.1617490532758426
76.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,0.5120361305724593,0.4680945231529525,-0.756128243222668,-0.17832507571498846
1204.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.5120361305724593,-0.07632029067949701,0.5842558273934814,0.22430410700977182
2269.68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1550958526488333,-0.725942755413751,-0.06874294795795652,0.6041982266110649,-0.756128243222668,-0.4572346706693123
11.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3774092262595585,-1.2216646462894445,1.092815209102875,-0.2124239941376094,-0.756128243222668,-0.34792901545465477
37.18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900645239642348,-0.725942755413751,-0.6495220264883723,-0.008268438950440818,-0.756128243222668,-0.34792901545465477
1204.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.8431150526651776,-0.416579549324778,1.3289136444024532,-0.39837777939988134
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.6495220264883723,-0.2804758458666656,-0.16040198961549054,-0.13196025932723265
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,0.7056291567492646,0.6041982266110649,0.2863927005898926,-0.3460071577805509
364.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.7612229172133294,0.8992221829260699,2.033287112921245,-0.756128243222668,0.25937800956216744
1202.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8038967720656602,-0.725942755413751,0.31844310439565404,-0.9609943631572275,-0.5575528253536088,-0.42095960707060176
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.8992221829260699,0.5361463748820088,-0.756128243222668,-0.29603885825385035
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.4559290003115671,1.8291315577340765,-0.756128243222668,0.3292855824576956
1204.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26113455661893825,3.73555426246749,-1.2303011050187882,0.19588711623672778,-0.16040198961549054,-0.22493012431200726
711.98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.7056291567492646,0.19588711623672778,-0.756128243222668,-0.13196025932723265
2948.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.7612229172133294,-1.2303011050187882,-1.0290462148862838,-0.756128243222668,-0.08391381747463596
5312.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6442608263460361,0.2655010263376359,-0.2623359741347618,-0.5526832527828904,-0.756128243222668,-0.3313529930155089
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177732805399342,-0.23022086453805757,1.092815209102875,-0.1443721424085532,-0.756128243222668,-0.2811444612795454
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452697691482487,-0.725942755413751,-0.6495220264883723,0.263938967965784,-0.756128243222668,-0.15117883606827132
76.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005717043467539759,-0.725942755413751,-0.4559290003115671,-1.3693054735315646,2.3217907337477492,0.25937800956216744
1204.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-0.8431150526651776,2.30549451983747,1.130338226533394,-0.1893757573410857
1189.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.602076500663781,-0.23022086453805757,0.12485007821884876,-0.6887869562410027,-0.756128243222668,0.36652157489345805
17169.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4207705023385621,-1.2216646462894445,-0.6495220264883723,0.12783526450767158,-0.756128243222668,0.22430410700977182
2731.52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.8431150526651776,0.263938967965784,-0.756128243222668,0.1419044592325685
1204.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,0.5120361305724593,-0.8929425114281714,0.2863927005898926,0.08400849680018949
647.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026210145676385094,-0.725942755413751,0.31844310439565404,-1.5054091769896771,2.3217907337477492,-0.26552936767745144
229.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.12485007821884876,-0.9609943631572275,-0.756128243222668,-0.4377758617190106
7777.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,0.5120361305724593,0.6041982266110649,-0.11075813514822574,-0.13196025932723265
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-1.036708078841983,0.3319908196948402,-0.3589774074845497,-0.3313529930155089
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0593142852170587,0.2655010263376359,-1.2303011050187882,-0.8929425114281714,1.2296259354679238,-0.2811444612795454
1128.12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.8431150526651776,1.0805611887144584,-0.756128243222668,-0.46300024369162385
5892.32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2508774200806079,-0.725942755413751,1.092815209102875,-0.008268438950440818,-0.756128243222668,-0.3539348206862294
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.6495220264883723,1.7610797060050203,-0.16040198961549054,-0.15117883606827132
1204.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.31844310439565404,1.693027854275964,-0.756128243222668,0.1419044592325685
772.03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.6495220264883723,-0.6207351045119466,-0.756128243222668,-0.38492477568115424
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900645239642348,-1.2216646462894445,-0.2623359741347618,0.19588711623672778,-0.756128243222668,-0.32414602673761944
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,2.2483885898404097,-0.6495220264883723,-0.2804758458666656,-0.756128243222668,-0.13772583234954425
1204.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.06874294795795652,-1.6415128804477894,-0.756128243222668,-0.15117883606827132
3793.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,1.7526666989647162,1.2864082352796804,-0.8929425114281714,-0.756128243222668,-0.46444163694720175
100.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,0.31844310439565404,2.1693908163793574,-0.756128243222668,-0.29603885825385035
1204.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005717043467539759,-0.725942755413751,-0.4559290003115671,-1.3693054735315646,2.3217907337477492,0.25937800956216744
910.76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.027387096073134,-0.23022086453805757,-0.06874294795795652,-0.008268438950440818,-0.756128243222668,-0.37051084312537524
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,0.12485007821884876,-0.416579549324778,-0.756128243222668,-0.4733302286899322
80.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.06874294795795652,-0.9609943631572275,-0.756128243222668,-0.17832507571498846
11000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5165520697703367,-0.725942755413751,0.5120361305724593,-0.07632029067949701,-0.756128243222668,-0.3049274499965807
1204.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-0.06874294795795652,0.19588711623672778,-0.756128243222668,-0.43273098532448795
203.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,0.4000426714238964,-0.756128243222668,-0.47212906764361723
583.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.953275581246954,0.2655010263376359,1.092815209102875,0.4680945231529525,-0.756128243222668,-0.43801609392827356
1204.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8574940138151794,-0.23022086453805757,0.31844310439565404,2.2374426681084136,-0.756128243222668,-0.48029696275855865
1128.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-1.036708078841983,1.8291315577340765,-0.756128243222668,-0.37051084312537524
4362.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.4559290003115671,-0.008268438950440818,-0.061114280680960954,0.09217639191513093
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-0.4559290003115671,-0.008268438950440818,-0.756128243222668,-0.47933603392150675
78.16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.4559290003115671,0.3319908196948402,-0.16040198961549054,-0.4308091276503841
1204.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.602076500663781,-0.725942755413751,0.7056291567492646,0.19588711623672778,-0.756128243222668,-0.41255147974639733
1204.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-1.036708078841983,-0.2804758458666656,-0.756128243222668,-0.4651623335749907
1128.12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.8431150526651776,-1.5734610287187334,1.2296259354679238,-0.37051084312537524
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,0.12485007821884876,1.0125093369854021,-0.756128243222668,-0.4771739440381399
886.13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-1.036708078841983,1.1486130404435144,-0.756128243222668,-0.47765440845666585
441.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,0.31844310439565404,-1.5054091769896771,2.9671608418221913,-0.4308091276503841
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.2623359741347618,-1.4373573252606209,1.2296259354679238,-0.4812578915956106
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-1.2303011050187882,0.8083537817982335,-0.756128243222668,-0.4826992848511885
1741.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5165520697703367,-1.2216646462894445,1.2864082352796804,1.7610797060050203,-0.756128243222668,-0.3366381016192946
1204.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,2.2483885898404097,-0.2623359741347618,-0.416579549324778,0.2367488461226278,0.5046550952196736
23.19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,1.673594287633291,0.5361463748820088,-0.756128243222668,-0.4810176593863476
585.11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3888433131946376,-0.23022086453805757,0.31844310439565404,-0.416579549324778,-0.756128243222668,-0.4769337118288769
1128.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.8431150526651776,0.8083537817982335,-0.16040198961549054,-0.45411165194889347
1204.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.6495220264883723,3.054064888857088,-0.756128243222668,-0.4769337118288769
1204.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.378586176656307,-0.725942755413751,-1.4238941311955935,0.05978341277861538,-0.756128243222668,-0.41255147974639733
3704.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3774092262595585,-0.23022086453805757,1.2864082352796804,-0.07632029067949701,-0.756128243222668,0.006893957626771795
400.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-1.036708078841983,0.8764056335272897,-0.756128243222668,-0.37051084312537524
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-0.2623359741347618,1.8291315577340765,-0.756128243222668,-0.4740509253177211
4377.79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35691612405071277,0.2655010263376359,-0.2623359741347618,-0.6887869562410027,-0.7064843887554033,-0.46996697776025037
191.45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0593142852170587,-0.725942755413751,-0.2623359741347618,-1.5734610287187334,0.9814066631315997,0.5046550952196736
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,2.033287112921245,-0.756128243222668,-0.4810176593863476
1204.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-1.2303011050187882,0.263938967965784,-0.756128243222668,-0.44330120253205924
1204.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452697691482487,-1.2216646462894445,0.7056291567492646,-1.777616583905902,1.4778452078042477,-0.3868466333552581
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4412636045474078,-0.23022086453805757,1.092815209102875,0.12783526450767158,-0.756128243222668,-0.09280240921736635
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,1.673594287633291,0.12783526450767158,-0.3589774074845497,-0.4783751050844548
1204.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,1.092815209102875,1.4208204473597392,-0.756128243222668,-0.47212906764361723
1204.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35691612405071277,-0.23022086453805757,-0.06874294795795652,-0.9609943631572275,-0.16040198961549054,-0.47765440845666585
5586.68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452697691482487,-0.725942755413751,-1.2303011050187882,0.05978341277861538,-0.756128243222668,-0.4132721763741863
1204.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,1.7610797060050203,-0.16040198961549054,-0.3366381016192946
1204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7719695829217353,-0.725942755413751,1.2864082352796804,-1.6415128804477894,2.6196538605513378,-0.47212906764361723
163.53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,0.7056291567492646,0.5361463748820088,-0.6568405342881385,-0.4810176593863476
1204.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177732805399342,-0.23022086453805757,0.31844310439565404,2.1693908163793574,-0.756128243222668,-0.4680451200861465
101.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,-0.6495220264883723,-0.1443721424085532,-0.756128243222668,-0.18697343524845586
